nb_nodes,seed,algo,time
854,5,glouton,424.362
854,6,glouton,431.42
854,7,glouton,425.968
854,8,glouton,423.68
854,9,glouton,427.476
855,0,glouton,452.526
855,1,glouton,428.173
855,2,glouton,426.779
855,3,glouton,424.666
855,4,glouton,427.95
855,5,glouton,429.522
855,6,glouton,422.726
855,7,glouton,423.245
855,8,glouton,432.133
855,9,glouton,429.451
856,0,glouton,422.82
856,1,glouton,421.752
856,2,glouton,424.806
856,3,glouton,427.295
856,4,glouton,426.005
856,5,glouton,429.779
856,6,glouton,431.04
856,7,glouton,425.356
856,8,glouton,426.167
856,9,glouton,428.567
857,0,glouton,429.988
857,1,glouton,428.343
857,2,glouton,445.584
857,3,glouton,427.963
857,4,glouton,425.777
857,5,glouton,426.711
857,6,glouton,425.989
857,7,glouton,432.425
857,8,glouton,429.582
857,9,glouton,427.14
858,0,glouton,422.48
858,1,glouton,442.069
858,2,glouton,429.75
858,3,glouton,428.041
858,4,glouton,429.941
858,5,glouton,443.627
858,6,glouton,426.941
858,7,glouton,423.82
858,8,glouton,426.27
858,9,glouton,431.432
859,0,glouton,423.471
859,1,glouton,427.802
859,2,glouton,431.347
859,3,glouton,430.059
859,4,glouton,451.745
859,5,glouton,448.197
859,6,glouton,431.179
859,7,glouton,420.997
859,8,glouton,428.165
859,9,glouton,434.298
860,0,glouton,432.865
860,1,glouton,430.597
860,2,glouton,430.911
860,3,glouton,431.943
860,4,glouton,431.039
860,5,glouton,433.406
860,6,glouton,432.987
860,7,glouton,431.894
860,8,glouton,437.204
860,9,glouton,434.978
861,0,glouton,434.935
861,1,glouton,448.457
861,2,glouton,425.239
861,3,glouton,431.653
861,4,glouton,426.904
861,5,glouton,430.016
861,6,glouton,456.506
861,7,glouton,428.742
861,8,glouton,434.767
861,9,glouton,434.427
862,0,glouton,435.831
862,1,glouton,429.407
862,2,glouton,434.176
862,3,glouton,428.921
862,4,glouton,433.915
862,5,glouton,429.026
862,6,glouton,427.16
862,7,glouton,431.87
862,8,glouton,430.613
862,9,glouton,447.616
863,0,glouton,429.203
863,1,glouton,432.418
863,2,glouton,433.765
863,3,glouton,436.682
863,4,glouton,436.321
863,5,glouton,434.824
863,6,glouton,427.856
863,7,glouton,434.445
863,8,glouton,434.135
863,9,glouton,435.243
864,0,glouton,436.412
864,1,glouton,434.751
864,2,glouton,458.988
864,3,glouton,438.471
864,4,glouton,426.006
864,5,glouton,433.347
864,6,glouton,429.651
864,7,glouton,437.406
864,8,glouton,444.563
864,9,glouton,435.605
865,0,glouton,439.779
865,1,glouton,439.236
865,2,glouton,438.169
865,3,glouton,427.687
865,4,glouton,438.118
865,5,glouton,447.721
865,6,glouton,435.63
865,7,glouton,446.107
865,8,glouton,436.055
865,9,glouton,433.214
866,0,glouton,431.821
866,1,glouton,439.86
866,2,glouton,429.778
866,3,glouton,434.883
866,4,glouton,438.222
866,5,glouton,433.022
866,6,glouton,434.723
866,7,glouton,432.818
866,8,glouton,436.699
866,9,glouton,431.738
867,0,glouton,444.126
867,1,glouton,439.634
867,2,glouton,441.967
867,3,glouton,436.761
867,4,glouton,438.367
867,5,glouton,441.483
867,6,glouton,435.546
867,7,glouton,440.543
867,8,glouton,437.408
867,9,glouton,435.03
868,0,glouton,448.674
868,1,glouton,437.772
868,2,glouton,441.404
868,3,glouton,434.299
868,4,glouton,438.812
868,5,glouton,456.447
868,6,glouton,437.881
868,7,glouton,445.276
868,8,glouton,438.0
868,9,glouton,442.214
869,0,glouton,441.18
869,1,glouton,443.988
869,2,glouton,441.617
869,3,glouton,445.024
869,4,glouton,441.253
869,5,glouton,443.672
869,6,glouton,439.978
869,7,glouton,440.637
869,8,glouton,463.789
869,9,glouton,446.507
870,0,glouton,445.45
870,1,glouton,446.728
870,2,glouton,445.809
870,3,glouton,444.575
870,4,glouton,448.84
870,5,glouton,457.09
870,6,glouton,444.136
870,7,glouton,441.844
870,8,glouton,445.368
870,9,glouton,441.177
871,0,glouton,460.18
871,1,glouton,443.746
871,2,glouton,446.166
871,3,glouton,442.382
871,4,glouton,444.389
871,5,glouton,462.141
871,6,glouton,439.096
871,7,glouton,446.149
871,8,glouton,447.288
871,9,glouton,445.149
872,0,glouton,436.716
872,1,glouton,442.967
872,2,glouton,444.152
872,3,glouton,443.791
872,4,glouton,451.556
872,5,glouton,444.701
872,6,glouton,443.915
872,7,glouton,442.625
872,8,glouton,451.268
872,9,glouton,450.02
873,0,glouton,444.937
873,1,glouton,454.749
873,2,glouton,458.961
873,3,glouton,441.14
873,4,glouton,444.939
873,5,glouton,444.05
873,6,glouton,445.192
873,7,glouton,444.386
873,8,glouton,449.327
873,9,glouton,450.058
874,0,glouton,452.071
874,1,glouton,443.969
874,2,glouton,438.662
874,3,glouton,446.202
874,4,glouton,451.843
874,5,glouton,450.658
874,6,glouton,445.085
874,7,glouton,449.924
874,8,glouton,452.459
874,9,glouton,472.268
875,0,glouton,454.479
875,1,glouton,448.108
875,2,glouton,444.712
875,3,glouton,452.493
875,4,glouton,440.113
875,5,glouton,449.709
875,6,glouton,444.394
875,7,glouton,445.906
875,8,glouton,448.34
875,9,glouton,451.96
876,0,glouton,451.805
876,1,glouton,453.408
876,2,glouton,441.999
876,3,glouton,450.531
876,4,glouton,446.735
876,5,glouton,483.941
876,6,glouton,443.677
876,7,glouton,448.856
876,8,glouton,454.253
876,9,glouton,451.105
877,0,glouton,470.416
877,1,glouton,466.797
877,2,glouton,447.41
877,3,glouton,452.826
877,4,glouton,461.759
877,5,glouton,470.816
877,6,glouton,449.953
877,7,glouton,449.946
877,8,glouton,451.67
877,9,glouton,454.168
878,0,glouton,451.194
878,1,glouton,449.239
878,2,glouton,452.161
878,3,glouton,458.744
878,4,glouton,452.492
878,5,glouton,448.986
878,6,glouton,459.076
878,7,glouton,453.948
878,8,glouton,453.748
878,9,glouton,449.819
879,0,glouton,454.963
879,1,glouton,446.436
879,2,glouton,448.659
879,3,glouton,449.855
879,4,glouton,447.54
879,5,glouton,479.616
879,6,glouton,454.462
879,7,glouton,455.158
879,8,glouton,454.179
879,9,glouton,466.603
880,0,glouton,454.714
880,1,glouton,455.634
880,2,glouton,460.446
880,3,glouton,448.838
880,4,glouton,454.923
880,5,glouton,455.236
880,6,glouton,465.041
880,7,glouton,463.075
880,8,glouton,458.356
880,9,glouton,451.771
881,0,glouton,455.569
881,1,glouton,451.607
881,2,glouton,446.708
881,3,glouton,452.597
881,4,glouton,458.394
881,5,glouton,460.399
881,6,glouton,447.901
881,7,glouton,455.39
881,8,glouton,453.834
881,9,glouton,455.583
882,0,glouton,454.476
882,1,glouton,455.804
882,2,glouton,454.083
882,3,glouton,460.222
882,4,glouton,468.082
882,5,glouton,456.481
882,6,glouton,458.358
882,7,glouton,456.316
882,8,glouton,481.716
882,9,glouton,454.388
883,0,glouton,457.658
883,1,glouton,469.239
883,2,glouton,453.449
883,3,glouton,458.582
883,4,glouton,456.918
883,5,glouton,468.249
883,6,glouton,459.977
883,7,glouton,457.469
883,8,glouton,461.616
883,9,glouton,465.063
884,0,glouton,463.524
884,1,glouton,468.593
884,2,glouton,464.441
884,3,glouton,460.888
884,4,glouton,459.775
884,5,glouton,455.31
884,6,glouton,461.43
884,7,glouton,460.819
884,8,glouton,461.495
884,9,glouton,470.056
885,0,glouton,460.387
885,1,glouton,464.87
885,2,glouton,453.689
885,3,glouton,455.402
885,4,glouton,477.52
885,5,glouton,465.899
885,6,glouton,463.103
885,7,glouton,459.657
885,8,glouton,463.781
885,9,glouton,459.043
886,0,glouton,462.87
886,1,glouton,460.949
886,2,glouton,460.743
886,3,glouton,462.762
886,4,glouton,461.519
886,5,glouton,454.993
886,6,glouton,472.18
886,7,glouton,458.873
886,8,glouton,459.661
886,9,glouton,453.797
887,0,glouton,488.448
887,1,glouton,462.038
887,2,glouton,457.607
887,3,glouton,463.029
887,4,glouton,464.284
887,5,glouton,464.05
887,6,glouton,468.531
887,7,glouton,460.922
887,8,glouton,457.349
887,9,glouton,458.694
888,0,glouton,474.055
888,1,glouton,462.807
888,2,glouton,469.325
888,3,glouton,464.89
888,4,glouton,466.115
888,5,glouton,464.832
888,6,glouton,459.879
888,7,glouton,459.152
888,8,glouton,458.738
888,9,glouton,462.628
889,0,glouton,461.582
889,1,glouton,462.628
889,2,glouton,465.159
889,3,glouton,475.861
889,4,glouton,471.337
889,5,glouton,466.711
889,6,glouton,458.511
889,7,glouton,475.124
889,8,glouton,472.414
889,9,glouton,475.132
890,0,glouton,460.467
890,1,glouton,463.341
890,2,glouton,466.349
890,3,glouton,466.038
890,4,glouton,472.245
890,5,glouton,468.37
890,6,glouton,464.503
890,7,glouton,475.797
890,8,glouton,465.229
890,9,glouton,468.232
891,0,glouton,472.639
891,1,glouton,486.321
891,2,glouton,462.369
891,3,glouton,462.57
891,4,glouton,459.415
891,5,glouton,485.052
891,6,glouton,468.109
891,7,glouton,466.86
891,8,glouton,461.617
891,9,glouton,465.52
892,0,glouton,463.764
892,1,glouton,483.546
892,2,glouton,466.459
892,3,glouton,575.847
892,4,glouton,463.21
892,5,glouton,466.438
892,6,glouton,480.362
892,7,glouton,545.701
892,8,glouton,587.761
892,9,glouton,485.447
893,0,glouton,497.938
893,1,glouton,509.872
893,2,glouton,516.063
893,3,glouton,514.559
893,4,glouton,497.213
893,5,glouton,469.064
893,6,glouton,471.766
893,7,glouton,466.364
893,8,glouton,468.976
893,9,glouton,470.918
894,0,glouton,476.149
894,1,glouton,466.92
894,2,glouton,468.388
894,3,glouton,470.139
894,4,glouton,465.553
894,5,glouton,467.675
894,6,glouton,469.479
894,7,glouton,470.762
894,8,glouton,473.557
894,9,glouton,473.273
895,0,glouton,473.308
895,1,glouton,479.448
895,2,glouton,469.488
895,3,glouton,468.176
895,4,glouton,467.396
895,5,glouton,475.497
895,6,glouton,471.683
895,7,glouton,474.787
895,8,glouton,478.644
895,9,glouton,474.655
896,0,glouton,498.614
896,1,glouton,485.321
896,2,glouton,475.903
896,3,glouton,479.478
896,4,glouton,476.316
896,5,glouton,475.493
896,6,glouton,478.397
896,7,glouton,471.154
896,8,glouton,472.118
896,9,glouton,466.689
897,0,glouton,480.098
897,1,glouton,477.916
897,2,glouton,470.138
897,3,glouton,470.737
897,4,glouton,474.184
897,5,glouton,479.715
897,6,glouton,477.242
897,7,glouton,478.8
897,8,glouton,478.746
897,9,glouton,473.651
898,0,glouton,471.235
898,1,glouton,499.905
898,2,glouton,482.221
898,3,glouton,482.365
898,4,glouton,474.829
898,5,glouton,475.503
898,6,glouton,476.269
898,7,glouton,473.769
898,8,glouton,476.935
898,9,glouton,478.376
899,0,glouton,475.394
899,1,glouton,484.594
899,2,glouton,471.263
899,3,glouton,470.666
899,4,glouton,480.037
899,5,glouton,467.724
899,6,glouton,480.163
899,7,glouton,477.035
899,8,glouton,477.187
899,9,glouton,476.403
900,0,glouton,481.195
900,1,glouton,477.161
900,2,glouton,474.291
900,3,glouton,476.426
900,4,glouton,475.358
900,5,glouton,485.347
900,6,glouton,473.563
900,7,glouton,476.027
900,8,glouton,477.384
900,9,glouton,494.436
901,0,glouton,480.92
901,1,glouton,475.584
901,2,glouton,472.438
901,3,glouton,472.456
901,4,glouton,470.933
901,5,glouton,473.606
901,6,glouton,481.276
901,7,glouton,488.336
901,8,glouton,553.993
901,9,glouton,477.644
902,0,glouton,479.124
902,1,glouton,482.006
902,2,glouton,475.562
902,3,glouton,475.279
902,4,glouton,483.601
902,5,glouton,480.386
902,6,glouton,482.143
902,7,glouton,476.47
902,8,glouton,483.409
902,9,glouton,476.445
903,0,glouton,484.881
903,1,glouton,485.8
903,2,glouton,482.331
903,3,glouton,488.658
903,4,glouton,480.219
903,5,glouton,491.682
903,6,glouton,478.072
903,7,glouton,485.898
903,8,glouton,481.46
903,9,glouton,501.537
904,0,glouton,479.529
904,1,glouton,478.832
904,2,glouton,482.177
904,3,glouton,490.56
904,4,glouton,481.208
904,5,glouton,488.054
904,6,glouton,488.181
904,7,glouton,491.399
904,8,glouton,473.541
904,9,glouton,481.731
905,0,glouton,485.356
905,1,glouton,494.135
905,2,glouton,475.279
905,3,glouton,482.511
905,4,glouton,480.771
905,5,glouton,482.602
905,6,glouton,480.822
905,7,glouton,477.44
905,8,glouton,481.585
905,9,glouton,474.243
906,0,glouton,495.798
906,1,glouton,478.463
906,2,glouton,479.349
906,3,glouton,478.649
906,4,glouton,505.423
906,5,glouton,482.883
906,6,glouton,480.839
906,7,glouton,484.521
906,8,glouton,483.586
906,9,glouton,478.614
907,0,glouton,494.889
907,1,glouton,485.697
907,2,glouton,487.872
907,3,glouton,490.349
907,4,glouton,485.188
907,5,glouton,489.759
907,6,glouton,480.029
907,7,glouton,489.437
907,8,glouton,489.46
907,9,glouton,483.386
908,0,glouton,482.994
908,1,glouton,483.467
908,2,glouton,480.629
908,3,glouton,481.823
908,4,glouton,483.572
908,5,glouton,487.161
908,6,glouton,485.265
908,7,glouton,487.696
908,8,glouton,493.822
908,9,glouton,482.353
909,0,glouton,492.944
909,1,glouton,493.141
909,2,glouton,511.058
909,3,glouton,489.195
909,4,glouton,485.103
909,5,glouton,484.425
909,6,glouton,494.997
909,7,glouton,491.178
909,8,glouton,498.834
909,9,glouton,487.629
910,0,glouton,488.311
910,1,glouton,487.171
910,2,glouton,486.682
910,3,glouton,486.168
910,4,glouton,487.534
910,5,glouton,490.995
910,6,glouton,493.675
910,7,glouton,491.299
910,8,glouton,492.766
910,9,glouton,488.238
911,0,glouton,509.77
911,1,glouton,508.12
911,2,glouton,486.32
911,3,glouton,493.938
911,4,glouton,505.371
911,5,glouton,497.69
911,6,glouton,492.655
911,7,glouton,489.573
911,8,glouton,494.956
911,9,glouton,485.127
912,0,glouton,489.576
912,1,glouton,494.432
912,2,glouton,493.598
912,3,glouton,487.923
912,4,glouton,493.81
912,5,glouton,489.096
912,6,glouton,497.374
912,7,glouton,492.271
912,8,glouton,495.854
912,9,glouton,488.387
913,0,glouton,496.73
913,1,glouton,485.233
913,2,glouton,501.596
913,3,glouton,493.764
913,4,glouton,488.37
913,5,glouton,496.823
913,6,glouton,500.479
913,7,glouton,489.573
913,8,glouton,493.004
913,9,glouton,496.706
914,0,glouton,489.29
914,1,glouton,499.148
914,2,glouton,486.808
914,3,glouton,495.266
914,4,glouton,494.628
914,5,glouton,702.26
914,6,glouton,489.077
914,7,glouton,491.704
914,8,glouton,494.209
914,9,glouton,492.854
915,0,glouton,501.962
915,1,glouton,495.909
915,2,glouton,492.806
915,3,glouton,507.869
915,4,glouton,494.329
915,5,glouton,498.574
915,6,glouton,486.824
915,7,glouton,493.083
915,8,glouton,491.933
915,9,glouton,498.769
916,0,glouton,497.663
916,1,glouton,506.069
916,2,glouton,496.584
916,3,glouton,502.525
916,4,glouton,501.559
916,5,glouton,505.468
916,6,glouton,500.945
916,7,glouton,494.579
916,8,glouton,501.25
916,9,glouton,496.474
917,0,glouton,498.015
917,1,glouton,508.848
917,2,glouton,508.788
917,3,glouton,495.715
917,4,glouton,504.34
917,5,glouton,499.498
917,6,glouton,493.893
917,7,glouton,501.834
917,8,glouton,497.185
917,9,glouton,503.718
918,0,glouton,527.495
918,1,glouton,502.538
918,2,glouton,494.396
918,3,glouton,498.483
918,4,glouton,502.016
918,5,glouton,504.447
918,6,glouton,501.063
918,7,glouton,499.867
918,8,glouton,506.735
918,9,glouton,500.818
919,0,glouton,508.281
919,1,glouton,503.102
919,2,glouton,508.012
919,3,glouton,497.391
919,4,glouton,506.603
919,5,glouton,495.114
919,6,glouton,503.94
919,7,glouton,495.027
919,8,glouton,504.058
919,9,glouton,513.486
920,0,glouton,503.63
920,1,glouton,499.361
920,2,glouton,499.018
920,3,glouton,509.341
920,4,glouton,529.535
920,5,glouton,506.422
920,6,glouton,497.59
920,7,glouton,495.67
920,8,glouton,514.912
920,9,glouton,499.687
921,0,glouton,526.635
921,1,glouton,507.777
921,2,glouton,502.645
921,3,glouton,500.531
921,4,glouton,501.376
921,5,glouton,516.386
921,6,glouton,501.658
921,7,glouton,499.371
921,8,glouton,510.78
921,9,glouton,495.641
922,0,glouton,497.74
922,1,glouton,500.592
922,2,glouton,513.051
922,3,glouton,503.679
922,4,glouton,525.568
922,5,glouton,500.376
922,6,glouton,499.715
922,7,glouton,501.845
922,8,glouton,511.18
922,9,glouton,498.438
923,0,glouton,506.085
923,1,glouton,498.25
923,2,glouton,503.673
923,3,glouton,505.441
923,4,glouton,506.502
923,5,glouton,512.787
923,6,glouton,500.899
923,7,glouton,503.088
923,8,glouton,503.737
923,9,glouton,505.373
924,0,glouton,511.126
924,1,glouton,500.751
924,2,glouton,502.202
924,3,glouton,504.866
924,4,glouton,601.607
924,5,glouton,511.596
924,6,glouton,527.509
924,7,glouton,509.983
924,8,glouton,512.166
924,9,glouton,514.334
925,0,glouton,504.802
925,1,glouton,516.22
925,2,glouton,510.555
925,3,glouton,508.741
925,4,glouton,510.197
925,5,glouton,504.491
925,6,glouton,506.058
925,7,glouton,502.743
925,8,glouton,502.094
925,9,glouton,528.757
926,0,glouton,509.452
926,1,glouton,504.797
926,2,glouton,506.361
926,3,glouton,511.733
926,4,glouton,507.845
926,5,glouton,509.485
926,6,glouton,510.97
926,7,glouton,513.613
926,8,glouton,517.265
926,9,glouton,518.255
927,0,glouton,508.673
927,1,glouton,505.762
927,2,glouton,517.216
927,3,glouton,519.324
927,4,glouton,508.101
927,5,glouton,513.262
927,6,glouton,513.005
927,7,glouton,510.573
927,8,glouton,510.133
927,9,glouton,511.165
928,0,glouton,516.642
928,1,glouton,514.465
928,2,glouton,502.44
928,3,glouton,513.915
928,4,glouton,513.08
928,5,glouton,516.771
928,6,glouton,521.241
928,7,glouton,511.103
928,8,glouton,517.497
928,9,glouton,517.466
929,0,glouton,516.123
929,1,glouton,524.501
929,2,glouton,508.524
929,3,glouton,518.313
929,4,glouton,512.359
929,5,glouton,508.778
929,6,glouton,508.71
929,7,glouton,520.485
929,8,glouton,517.598
929,9,glouton,511.209
930,0,glouton,520.28
930,1,glouton,518.181
930,2,glouton,515.766
930,3,glouton,516.738
930,4,glouton,523.815
930,5,glouton,512.008
930,6,glouton,516.171
930,7,glouton,513.248
930,8,glouton,514.409
930,9,glouton,511.618
931,0,glouton,517.905
931,1,glouton,515.715
931,2,glouton,521.968
931,3,glouton,509.077
931,4,glouton,525.05
931,5,glouton,522.115
931,6,glouton,515.315
931,7,glouton,521.353
931,8,glouton,521.254
931,9,glouton,517.258
932,0,glouton,522.364
932,1,glouton,518.443
932,2,glouton,515.616
932,3,glouton,519.596
932,4,glouton,521.39
932,5,glouton,521.484
932,6,glouton,519.56
932,7,glouton,533.086
932,8,glouton,520.226
932,9,glouton,518.95
933,0,glouton,522.406
933,1,glouton,518.84
933,2,glouton,518.241
933,3,glouton,522.167
933,4,glouton,520.744
933,5,glouton,521.447
933,6,glouton,519.62
933,7,glouton,519.36
933,8,glouton,513.169
933,9,glouton,524.932
934,1,glouton,525.044
934,2,glouton,520.527
934,3,glouton,525.506
934,4,glouton,525.534
934,5,glouton,516.478
934,6,glouton,518.777
934,7,glouton,528.784
934,8,glouton,521.819
934,9,glouton,533.878
935,0,glouton,519.416
935,1,glouton,516.625
935,2,glouton,516.765
935,3,glouton,525.339
935,4,glouton,530.117
935,5,glouton,519.244
935,6,glouton,525.878
935,7,glouton,524.384
935,8,glouton,527.604
935,9,glouton,518.357
936,0,glouton,529.541
936,1,glouton,534.999
936,2,glouton,520.423
936,3,glouton,519.277
936,4,glouton,530.546
936,5,glouton,523.381
936,6,glouton,515.951
936,7,glouton,518.872
936,8,glouton,519.958
936,9,glouton,522.408
937,0,glouton,524.165
937,1,glouton,526.442
937,2,glouton,527.905
937,3,glouton,524.229
937,4,glouton,525.572
937,5,glouton,526.365
937,6,glouton,519.605
937,7,glouton,528.366
937,8,glouton,528.818
937,9,glouton,524.596
938,0,glouton,518.744
938,1,glouton,535.483
938,2,glouton,527.255
938,3,glouton,517.592
938,4,glouton,522.434
938,5,glouton,517.832
938,6,glouton,519.056
938,7,glouton,526.334
938,8,glouton,530.927
938,9,glouton,525.18
939,0,glouton,525.387
939,1,glouton,527.428
939,2,glouton,522.233
939,3,glouton,535.893
939,4,glouton,526.374
939,5,glouton,532.083
939,6,glouton,529.146
939,7,glouton,295.033
939,8,glouton,597.305
939,9,glouton,559.71
940,0,glouton,528.587
940,1,glouton,533.872
940,2,glouton,566.352
940,3,glouton,519.893
940,4,glouton,552.853
940,5,glouton,549.37
940,6,glouton,530.976
940,7,glouton,526.258
940,8,glouton,539.686
940,9,glouton,576.323
941,0,glouton,517.103
941,1,glouton,535.353
941,2,glouton,527.88
941,3,glouton,530.434
941,4,glouton,532.609
941,5,glouton,536.592
941,6,glouton,522.889
941,7,glouton,533.396
941,8,glouton,532.201
941,9,glouton,527.443
942,0,glouton,522.956
942,1,glouton,535.539
942,2,glouton,522.078
942,3,glouton,525.761
942,4,glouton,534.881
942,5,glouton,524.245
942,6,glouton,524.037
942,7,glouton,537.75
942,8,glouton,537.958
942,9,glouton,514.636
943,0,glouton,539.587
943,1,glouton,533.143
943,2,glouton,515.553
943,3,glouton,540.024
943,4,glouton,536.921
943,5,glouton,522.013
943,6,glouton,534.862
943,7,glouton,530.78
