nb_nodes,seed,algo,time,ans
966,8,glouton,561.31,308
966,9,glouton,553.38,299
967,0,glouton,566.823,302
967,1,glouton,570.613,309
967,2,glouton,569.768,305
967,3,glouton,634.757,309
967,4,glouton,570.152,304
967,5,glouton,556.876,306
967,6,glouton,560.651,305
967,7,glouton,564.141,305
967,8,glouton,568.229,302
967,9,glouton,584.564,306
968,0,glouton,572.207,304
968,1,glouton,576.499,308
968,2,glouton,562.311,306
968,3,glouton,560.7,307
968,4,glouton,562.818,306
968,5,glouton,570.757,306
968,6,glouton,570.488,302
968,7,glouton,566.06,302
968,8,glouton,607.912,308
968,9,glouton,617.06,312
969,0,glouton,609.801,306
969,1,glouton,602.01,306
969,2,glouton,605.993,309
969,3,glouton,610.508,305
969,4,glouton,605.898,304
969,5,glouton,584.218,305
969,6,glouton,578.396,311
969,7,glouton,589.752,309
969,8,glouton,568.944,303
969,9,glouton,566.229,306
970,0,glouton,581.342,302
970,1,glouton,576.525,308
970,2,glouton,579.426,312
970,3,glouton,577.117,309
970,4,glouton,576.987,306
970,5,glouton,566.26,308
970,6,glouton,560.372,302
970,7,glouton,575.027,311
970,8,glouton,559.756,298
970,9,glouton,573.664,307
971,0,glouton,576.182,301
971,1,glouton,586.742,308
971,2,glouton,580.437,308
971,3,glouton,569.197,306
971,4,glouton,571.695,306
971,5,glouton,564.135,303
971,6,glouton,565.954,304
971,7,glouton,571.927,305
971,8,glouton,570.124,304
971,9,glouton,591.69,308
972,0,glouton,580.55,306
972,1,glouton,677.05,309
972,2,glouton,568.909,307
972,3,glouton,692.138,304
972,4,glouton,678.965,307
972,5,glouton,574.772,304
972,6,glouton,633.526,302
972,7,glouton,585.986,307
972,8,glouton,601.335,310
972,9,glouton,599.139,300
973,0,glouton,582.695,308
973,1,glouton,589.83,311
973,2,glouton,657.117,303
973,3,glouton,570.923,304
973,4,glouton,584.953,311
973,5,glouton,595.062,307
973,6,glouton,623.834,303
973,7,glouton,574.996,303
973,8,glouton,591.908,306
973,9,glouton,574.296,309
974,0,glouton,620.29,309
974,1,glouton,569.728,311
974,2,glouton,688.022,310
974,3,glouton,589.0,309
974,4,glouton,614.861,308
974,5,glouton,748.952,313
974,6,glouton,569.51,305
974,7,glouton,568.379,308
974,8,glouton,581.236,312
974,9,glouton,578.12,308
975,0,glouton,585.653,306
975,1,glouton,572.52,304
975,2,glouton,587.024,306
975,3,glouton,577.915,303
975,4,glouton,577.065,308
975,5,glouton,591.378,303
975,6,glouton,654.65,309
975,7,glouton,573.497,309
975,8,glouton,595.72,309
975,9,glouton,647.89,311
976,0,glouton,622.429,315
976,1,glouton,572.824,304
976,2,glouton,678.06,304
976,3,glouton,642.378,301
976,4,glouton,571.592,305
976,5,glouton,652.371,310
976,6,glouton,602.962,309
976,7,glouton,657.655,304
976,8,glouton,617.852,309
976,9,glouton,619.572,311
977,0,glouton,665.236,311
977,1,glouton,598.152,306
977,2,glouton,574.272,306
977,3,glouton,611.197,308
977,4,glouton,591.928,312
977,5,glouton,657.469,308
977,6,glouton,676.772,307
977,7,glouton,599.066,307
977,8,glouton,572.524,310
977,9,glouton,588.116,308
978,0,glouton,581.378,309
978,1,glouton,579.451,307
978,2,glouton,625.841,310
978,3,glouton,584.695,313
978,4,glouton,587.133,308
978,5,glouton,655.357,304
978,6,glouton,624.029,310
978,7,glouton,586.532,309
978,8,glouton,596.186,310
978,9,glouton,700.583,313
979,0,glouton,583.188,310
979,1,glouton,580.463,308
979,2,glouton,588.336,310
979,3,glouton,577.659,301
979,4,glouton,748.042,313
979,5,glouton,605.03,308
979,6,glouton,564.848,307
979,7,glouton,571.138,310
979,8,glouton,581.357,310
979,9,glouton,689.457,304
980,0,glouton,602.02,310
980,1,glouton,578.994,309
980,2,glouton,608.358,303
980,3,glouton,636.6,310
980,4,glouton,614.615,311
980,5,glouton,625.462,312
980,6,glouton,639.38,308
980,7,glouton,644.802,311
980,8,glouton,609.206,311
980,9,glouton,581.36,307
981,0,glouton,608.89,309
981,1,glouton,610.095,314
981,2,glouton,580.834,312
981,3,glouton,603.961,309
981,4,glouton,688.126,306
981,5,glouton,602.56,309
981,6,glouton,586.046,306
981,7,glouton,603.823,314
981,8,glouton,590.403,314
981,9,glouton,586.622,311
982,0,glouton,593.056,310
982,1,glouton,618.999,309
982,2,glouton,620.529,310
982,3,glouton,580.866,310
982,4,glouton,598.029,313
982,5,glouton,660.645,314
982,6,glouton,924.098,307
982,7,glouton,910.091,308
982,8,glouton,603.245,306
982,9,glouton,566.798,312
983,0,glouton,567.834,311
983,1,glouton,581.561,311
983,2,glouton,591.687,315
983,3,glouton,564.153,304
983,4,glouton,579.218,313
983,5,glouton,581.681,316
983,6,glouton,678.067,307
983,7,glouton,654.656,306
983,8,glouton,588.5,312
983,9,glouton,592.77,313
984,0,glouton,588.207,311
984,1,glouton,603.245,310
984,2,glouton,631.334,312
984,3,glouton,593.39,310
984,4,glouton,611.534,312
984,5,glouton,584.956,312
984,6,glouton,579.859,304
984,7,glouton,581.773,312
984,8,glouton,614.28,312
984,9,glouton,599.332,310
985,0,glouton,606.115,308
985,1,glouton,619.135,312
985,2,glouton,698.018,316
985,3,glouton,615.626,311
985,4,glouton,598.093,308
985,5,glouton,607.643,317
985,6,glouton,714.804,313
985,7,glouton,572.185,312
985,8,glouton,577.451,312
985,9,glouton,589.553,312
986,0,glouton,596.099,313
986,1,glouton,578.663,307
986,2,glouton,667.376,312
986,3,glouton,592.957,312
986,4,glouton,592.378,315
986,5,glouton,594.047,313
986,6,glouton,606.711,309
986,7,glouton,590.327,308
986,8,glouton,591.762,311
986,9,glouton,586.017,312
987,0,glouton,592.802,307
987,1,glouton,598.314,314
987,2,glouton,598.139,310
987,3,glouton,589.257,305
987,4,glouton,588.564,308
987,5,glouton,600.319,316
987,6,glouton,588.237,309
987,7,glouton,596.943,312
987,8,glouton,585.896,311
987,9,glouton,590.01,313
988,0,glouton,589.015,312
988,1,glouton,582.479,310
988,2,glouton,590.005,311
988,3,glouton,584.118,309
988,4,glouton,582.701,308
988,5,glouton,577.107,308
988,6,glouton,589.505,309
988,7,glouton,574.147,309
988,8,glouton,575.363,310
988,9,glouton,578.651,311
989,0,glouton,574.628,316
989,1,glouton,579.1,314
989,2,glouton,589.045,312
989,3,glouton,574.471,307
989,4,glouton,582.782,309
989,5,glouton,584.231,313
989,6,glouton,584.932,316
989,7,glouton,591.866,315
989,8,glouton,591.845,311
989,9,glouton,586.968,311
990,0,glouton,603.774,316
990,1,glouton,614.285,307
990,2,glouton,589.981,306
990,3,glouton,592.308,315
990,4,glouton,584.718,311
990,5,glouton,592.335,313
990,6,glouton,594.385,311
990,7,glouton,595.621,310
990,8,glouton,594.753,317
990,9,glouton,594.04,319
991,0,glouton,615.731,312
991,1,glouton,588.59,312
991,2,glouton,597.056,315
991,3,glouton,593.931,312
991,4,glouton,580.608,311
991,5,glouton,586.389,313
991,6,glouton,577.574,310
991,7,glouton,579.287,312
991,8,glouton,598.285,317
991,9,glouton,574.305,311
992,0,glouton,590.031,314
992,1,glouton,590.699,313
992,2,glouton,587.379,316
992,3,glouton,583.846,309
992,4,glouton,590.831,309
992,5,glouton,603.098,316
992,6,glouton,596.852,313
992,7,glouton,591.632,309
992,8,glouton,609.231,317
992,9,glouton,593.141,310
993,0,glouton,600.686,314
993,1,glouton,594.665,308
993,2,glouton,593.31,308
993,3,glouton,601.575,314
993,4,glouton,594.459,308
993,5,glouton,606.413,314
993,6,glouton,589.209,314
993,7,glouton,590.654,316
993,8,glouton,584.435,315
993,9,glouton,578.689,315
994,0,glouton,594.014,317
994,1,glouton,585.921,313
994,2,glouton,691.593,308
994,3,glouton,605.906,314
994,4,glouton,598.732,311
994,5,glouton,605.092,316
994,6,glouton,599.863,311
994,7,glouton,596.683,310
994,8,glouton,594.288,314
994,9,glouton,592.541,312
995,0,glouton,597.814,317
995,1,glouton,598.872,315
995,2,glouton,589.288,311
995,3,glouton,585.082,313
995,4,glouton,596.201,320
995,5,glouton,587.052,311
995,6,glouton,635.275,314
995,7,glouton,600.79,313
995,8,glouton,613.406,312
995,9,glouton,609.125,315
996,0,glouton,615.673,317
996,1,glouton,600.536,315
996,2,glouton,592.296,310
996,3,glouton,604.117,310
996,4,glouton,606.881,321
996,5,glouton,591.353,317
996,6,glouton,583.087,313
996,7,glouton,584.708,318
996,8,glouton,593.609,317
996,9,glouton,605.332,314
997,0,glouton,605.799,319
997,1,glouton,619.146,316
997,2,glouton,606.725,312
997,3,glouton,607.701,315
997,4,glouton,593.02,309
997,5,glouton,594.14,315
997,6,glouton,596.539,310
997,7,glouton,601.605,312
997,8,glouton,590.685,312
997,9,glouton,588.184,309
998,0,glouton,596.999,308
998,1,glouton,604.12,319
998,2,glouton,600.809,313
998,3,glouton,601.452,315
998,4,glouton,617.593,323
998,5,glouton,603.614,310
998,6,glouton,600.622,308
998,7,glouton,603.141,316
998,8,glouton,592.612,314
998,9,glouton,596.884,310
999,0,glouton,615.628,314
999,1,glouton,598.683,307
999,2,glouton,609.334,315
999,3,glouton,599.74,317
999,4,glouton,621.71,315
999,5,glouton,601.758,314
999,6,glouton,598.268,316
999,7,glouton,608.29,318
999,8,glouton,603.246,311
999,9,glouton,607.455,318
1000,0,glouton,675.898,314
1000,1,glouton,612.055,313
1000,2,glouton,606.069,315
1000,3,glouton,636.251,316
1000,4,glouton,591.633,312
1000,5,glouton,602.787,318
1000,6,glouton,595.424,314
1000,7,glouton,605.364,318
1000,8,glouton,605.154,315
1000,9,glouton,613.098,317
2,0,branch_bound,0.032,2
2,1,branch_bound,0.0358,2
2,2,branch_bound,0.0312,2
2,3,branch_bound,0.031,2
2,4,branch_bound,0.0354,2
2,5,branch_bound,0.0394,2
2,6,branch_bound,0.0332,2
2,7,branch_bound,0.0605,2
2,8,branch_bound,0.0337,2
2,9,branch_bound,0.0323,2
3,0,branch_bound,0.0879,3
3,1,branch_bound,0.0902,3
3,2,branch_bound,0.0883,3
3,3,branch_bound,0.0906,3
3,4,branch_bound,0.1551,3
3,5,branch_bound,0.0893,3
3,6,branch_bound,0.0964,3
3,7,branch_bound,0.0825,3
3,8,branch_bound,0.0893,3
3,9,branch_bound,0.104,3
4,0,branch_bound,0.1817,4
4,1,branch_bound,0.1481,3
4,2,branch_bound,0.095,3
4,3,branch_bound,0.1353,4
4,4,branch_bound,0.1108,4
4,5,branch_bound,0.1059,4
4,6,branch_bound,0.1022,4
4,7,branch_bound,0.2384,4
4,8,branch_bound,0.1059,4
4,9,branch_bound,0.0926,3
5,0,branch_bound,0.1458,5
5,1,branch_bound,0.1107,3
5,2,branch_bound,0.1955,4
5,3,branch_bound,0.1306,4
5,4,branch_bound,0.1777,5
5,5,branch_bound,0.1497,4
5,6,branch_bound,0.141,5
5,7,branch_bound,0.1678,5
5,8,branch_bound,0.1458,4
5,9,branch_bound,0.1577,4
6,0,branch_bound,0.1672,6
6,1,branch_bound,0.1499,5
6,2,branch_bound,0.151,5
6,3,branch_bound,0.1393,4
6,4,branch_bound,0.1753,6
6,5,branch_bound,0.151,5
6,6,branch_bound,0.1741,6
6,7,branch_bound,0.1858,6
6,8,branch_bound,0.154,5
6,9,branch_bound,0.1308,4
7,0,branch_bound,0.1959,6
7,1,branch_bound,0.1642,5
7,2,branch_bound,0.1643,5
7,3,branch_bound,0.1508,4
7,4,branch_bound,0.1872,6
7,5,branch_bound,0.173,5
7,6,branch_bound,0.2185,7
7,7,branch_bound,0.2068,7
7,8,branch_bound,0.1714,5
7,9,branch_bound,0.1666,5
8,0,branch_bound,0.2061,6
8,1,branch_bound,0.24,5
8,2,branch_bound,0.2172,6
8,3,branch_bound,0.2038,5
8,4,branch_bound,0.2427,7
8,5,branch_bound,0.2389,6
8,6,branch_bound,0.2388,7
8,7,branch_bound,0.2785,7
8,8,branch_bound,0.2861,7
8,9,branch_bound,0.3428,7
9,0,branch_bound,0.3036,7
9,1,branch_bound,0.2469,7
9,2,branch_bound,0.2637,7
9,3,branch_bound,0.2135,5
9,4,branch_bound,0.2649,7
9,5,branch_bound,0.251,7
9,6,branch_bound,0.2665,7
9,7,branch_bound,0.2891,8
9,8,branch_bound,0.2461,7
9,9,branch_bound,0.2793,8
10,0,branch_bound,0.3429,8
10,1,branch_bound,0.2775,7
10,2,branch_bound,0.3554,8
10,3,branch_bound,0.2905,7
10,4,branch_bound,0.2822,7
10,5,branch_bound,0.3226,8
10,6,branch_bound,0.4006,8
10,7,branch_bound,0.4485,9
10,8,branch_bound,0.3568,8
10,9,branch_bound,0.5555,9
11,0,branch_bound,0.3376,8
11,1,branch_bound,0.335,8
11,2,branch_bound,0.4184,9
11,3,branch_bound,0.2843,7
11,4,branch_bound,0.4854,8
11,5,branch_bound,0.2945,7
11,6,branch_bound,0.346,8
11,7,branch_bound,0.3892,9
11,8,branch_bound,0.3481,8
11,9,branch_bound,0.4182,10
12,0,branch_bound,0.4,8
12,1,branch_bound,0.3963,9
12,2,branch_bound,0.4032,9
12,3,branch_bound,0.4431,9
12,4,branch_bound,0.6149,9
12,5,branch_bound,0.3943,9
12,6,branch_bound,0.357,8
12,7,branch_bound,0.4144,9
12,8,branch_bound,0.3926,9
12,9,branch_bound,0.5479,9
13,0,branch_bound,0.4991,7
13,1,branch_bound,0.5628,8
13,2,branch_bound,0.5018,10
13,3,branch_bound,0.5026,9
13,4,branch_bound,0.5013,9
13,5,branch_bound,0.4487,10
13,6,branch_bound,0.5139,10
13,7,branch_bound,0.433,9
13,8,branch_bound,0.4363,8
13,9,branch_bound,0.5073,10
14,0,branch_bound,0.4924,8
14,1,branch_bound,0.4466,9
14,2,branch_bound,0.5927,9
14,3,branch_bound,0.5001,10
14,4,branch_bound,0.4942,10
14,5,branch_bound,0.47,10
14,6,branch_bound,0.5363,11
14,7,branch_bound,0.5865,10
14,8,branch_bound,0.4976,10
14,9,branch_bound,0.5453,10
15,0,branch_bound,0.4799,9
15,1,branch_bound,0.4465,9
15,2,branch_bound,0.6662,11
15,3,branch_bound,0.5125,10
15,4,branch_bound,0.6137,10
15,5,branch_bound,0.743,9
15,6,branch_bound,0.513,9
15,7,branch_bound,0.5537,11
15,8,branch_bound,0.6152,12
15,9,branch_bound,0.511,10
16,0,branch_bound,0.9383,10
16,1,branch_bound,0.7585,9
16,2,branch_bound,0.5881,11
16,3,branch_bound,0.6789,11
16,4,branch_bound,0.6251,9
16,5,branch_bound,0.5058,9
16,6,branch_bound,0.6124,11
16,7,branch_bound,0.6267,11
16,8,branch_bound,0.8531,11
16,9,branch_bound,0.6271,11
17,0,branch_bound,0.6508,10
17,1,branch_bound,0.902,9
17,2,branch_bound,0.6912,11
17,3,branch_bound,0.7302,10
17,4,branch_bound,0.9295,9
17,5,branch_bound,0.593,9
17,6,branch_bound,1.0552,13
17,7,branch_bound,0.7568,12
17,8,branch_bound,0.7451,11
17,9,branch_bound,0.5858,10
18,0,branch_bound,1.2681,10
18,1,branch_bound,1.0557,12
18,2,branch_bound,0.8537,10
18,3,branch_bound,1.0425,11
18,4,branch_bound,1.0793,11
18,5,branch_bound,1.1132,10
18,6,branch_bound,0.8203,12
18,7,branch_bound,0.7408,12
18,8,branch_bound,0.8778,12
18,9,branch_bound,1.0125,11
19,0,branch_bound,0.6984,11
19,1,branch_bound,0.9787,11
19,2,branch_bound,0.9916,12
19,3,branch_bound,0.7936,11
19,4,branch_bound,1.1087,10
19,5,branch_bound,0.6443,10
19,6,branch_bound,1.2048,14
19,7,branch_bound,0.7226,11
19,8,branch_bound,0.7612,12
19,9,branch_bound,0.8382,11
20,0,branch_bound,0.8233,12
20,1,branch_bound,1.267,12
20,2,branch_bound,0.9146,12
20,3,branch_bound,1.1744,12
20,4,branch_bound,0.9895,11
20,5,branch_bound,1.3562,11
20,6,branch_bound,1.0943,15
20,7,branch_bound,1.1233,12
20,8,branch_bound,0.7947,12
20,9,branch_bound,1.8705,11
21,0,branch_bound,0.8901,13
21,1,branch_bound,1.2329,11
21,2,branch_bound,2.364,12
21,3,branch_bound,1.4576,13
21,4,branch_bound,5.1756,12
21,5,branch_bound,1.4716,12
21,6,branch_bound,3.3039,15
21,7,branch_bound,1.5986,13
21,8,branch_bound,1.0466,13
21,9,branch_bound,1.5218,13
22,0,branch_bound,1.2878,13
22,1,branch_bound,1.2458,12
22,2,branch_bound,2.1215,12
22,3,branch_bound,1.2114,14
22,4,branch_bound,1.5116,12
22,5,branch_bound,1.5481,12
22,6,branch_bound,1.1402,14
22,7,branch_bound,2.6293,14
22,8,branch_bound,2.2892,13
22,9,branch_bound,3.5519,14
23,0,branch_bound,1.5543,13
23,1,branch_bound,1.668,12
23,2,branch_bound,2.2704,12
23,3,branch_bound,1.78,13
23,4,branch_bound,0.9257,12
23,5,branch_bound,1.2012,15
23,6,branch_bound,1.6267,12
23,7,branch_bound,2.5446,14
23,8,branch_bound,2.0261,14
23,9,branch_bound,1.7778,13
24,0,branch_bound,3.4853,14
24,1,branch_bound,3.9791,12
24,2,branch_bound,1.6779,13
24,3,branch_bound,1.1182,12
24,4,branch_bound,3.1264,12
24,5,branch_bound,1.0902,13
24,6,branch_bound,1.2422,14
24,7,branch_bound,1.79,14
24,8,branch_bound,2.4567,15
24,9,branch_bound,1.7244,13
25,0,branch_bound,2.7507,14
25,1,branch_bound,2.1309,14
25,2,branch_bound,3.9789,14
25,3,branch_bound,2.0849,15
25,4,branch_bound,2.6338,12
25,5,branch_bound,2.2108,14
25,6,branch_bound,1.5877,12
25,7,branch_bound,1.3995,15
25,8,branch_bound,1.7013,16
25,9,branch_bound,2.4075,16
26,0,branch_bound,1.5238,16
26,1,branch_bound,2.4758,15
26,2,branch_bound,4.3903,13
26,3,branch_bound,1.9745,13
26,4,branch_bound,1.1588,12
26,5,branch_bound,1.5209,13
26,6,branch_bound,1.8137,14
26,7,branch_bound,1.7041,16
26,8,branch_bound,1.9683,16
26,9,branch_bound,1.5865,15
27,0,branch_bound,1.5313,16
27,1,branch_bound,2.4851,15
27,2,branch_bound,3.8275,13
27,3,branch_bound,1.5419,15
27,4,branch_bound,2.3444,14
27,5,branch_bound,1.7588,15
27,6,branch_bound,4.7149,15
27,7,branch_bound,5.161,16
27,8,branch_bound,3.2122,14
27,9,branch_bound,4.3493,14
28,0,branch_bound,1.5596,15
28,1,branch_bound,2.4634,16
28,2,branch_bound,2.0082,14
28,3,branch_bound,1.8291,17
28,4,branch_bound,7.4546,14
28,5,branch_bound,1.4124,14
28,6,branch_bound,3.0425,15
28,7,branch_bound,2.6508,15
28,8,branch_bound,2.6443,16
28,9,branch_bound,2.651,15
29,0,branch_bound,3.0127,16
29,1,branch_bound,2.0406,15
29,2,branch_bound,3.3891,14
29,3,branch_bound,1.9447,17
29,4,branch_bound,12.6342,15
29,5,branch_bound,1.5878,15
29,6,branch_bound,2.5288,15
29,7,branch_bound,3.2952,17
29,8,branch_bound,2.0736,16
29,9,branch_bound,8.0155,15
30,0,branch_bound,3.4951,17
30,1,branch_bound,5.4123,16
30,2,branch_bound,6.9959,15
30,3,branch_bound,2.9691,17
30,4,branch_bound,3.5266,15
30,5,branch_bound,3.7882,15
30,6,branch_bound,3.5031,18
30,7,branch_bound,4.6264,18
30,8,branch_bound,4.8516,16
30,9,branch_bound,5.083,15
31,0,branch_bound,2.7151,18
31,1,branch_bound,3.0352,17
31,2,branch_bound,3.1866,16
31,3,branch_bound,5.4285,17
31,4,branch_bound,4.3745,15
31,5,branch_bound,3.0743,16
31,6,branch_bound,2.0749,17
31,7,branch_bound,1.9911,17
31,8,branch_bound,2.7363,18
31,9,branch_bound,10.302,15
32,0,branch_bound,2.2744,18
32,1,branch_bound,2.6352,15
32,2,branch_bound,2.2129,16
32,3,branch_bound,3.9713,17
32,4,branch_bound,6.2612,15
32,5,branch_bound,2.8357,17
32,6,branch_bound,2.7447,16
32,7,branch_bound,4.6164,19
32,8,branch_bound,4.5143,17
32,9,branch_bound,8.0263,16
33,0,branch_bound,3.9217,18
33,1,branch_bound,2.0509,17
33,2,branch_bound,2.6395,17
33,3,branch_bound,5.1689,17
33,4,branch_bound,7.499,17
33,5,branch_bound,4.3559,17
33,6,branch_bound,4.4645,17
33,7,branch_bound,4.0926,18
33,8,branch_bound,2.1019,17
33,9,branch_bound,17.4522,16
34,0,branch_bound,2.0777,18
34,1,branch_bound,5.9927,17
34,2,branch_bound,2.5783,17
34,3,branch_bound,19.7427,20
34,4,branch_bound,9.7473,16
34,5,branch_bound,4.5262,16
34,6,branch_bound,7.6102,18
34,7,branch_bound,2.7298,18
34,8,branch_bound,12.002,17
34,9,branch_bound,8.9151,16
35,0,branch_bound,9.6637,18
35,1,branch_bound,3.1783,19
35,2,branch_bound,3.7362,17
35,3,branch_bound,3.5597,18
35,4,branch_bound,3.9458,17
35,5,branch_bound,6.5345,17
35,6,branch_bound,7.1586,16
35,7,branch_bound,2.2583,19
35,8,branch_bound,5.668,17
35,9,branch_bound,22.2939,17
36,0,branch_bound,35.108,18
36,1,branch_bound,6.339,19
36,2,branch_bound,15.9206,18
36,3,branch_bound,3.0403,18
36,4,branch_bound,8.5935,17
36,5,branch_bound,43.5969,16
36,6,branch_bound,5.4969,17
36,7,branch_bound,6.5753,19
36,8,branch_bound,35.5272,18
36,9,branch_bound,8.4602,18
37,0,branch_bound,20.9527,18
37,1,branch_bound,4.4344,21
37,2,branch_bound,12.5301,19
37,3,branch_bound,8.6959,17
37,4,branch_bound,9.1041,17
37,5,branch_bound,64.894,18
37,6,branch_bound,3.0585,18
37,7,branch_bound,11.8397,18
37,8,branch_bound,8.3015,18
37,9,branch_bound,12.2701,19
38,0,branch_bound,6.9833,19
38,1,branch_bound,16.2525,21
38,2,branch_bound,13.012,18
38,3,branch_bound,12.6068,19
38,4,branch_bound,15.9231,19
38,5,branch_bound,46.9312,18
38,6,branch_bound,9.1457,18
38,7,branch_bound,9.2559,19
38,8,branch_bound,9.3917,18
38,9,branch_bound,20.3704,18
39,0,branch_bound,7.3681,20
39,1,branch_bound,6.7475,20
39,2,branch_bound,7.4764,18
39,3,branch_bound,12.8214,19
39,4,branch_bound,17.1618,19
39,5,branch_bound,56.2602,18
